family,cross_lupe_state,left_label,right_label,appears_left,appears_right,left_count,right_count,left_dominant_category,right_dominant_category,left_categories,right_categories,left_avg_score,right_avg_score,score_delta_right_minus_left,left_avg_drift,right_avg_drift,left_text_islands,right_text_islands,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_0lrt,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_qf97iu,True,False,False,False,False,False,False,False
dio_0m7s,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1pzv1vh,True,False,False,False,False,False,False,False
dio_0m9e,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.4592858,0.4592858,0.0,0.0,,dio_text_19a4wib,True,False,False,False,False,False,False,False
dio_0mtr,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1lo4skl,True,False,False,False,False,False,False,False
dio_0n6e,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.4523748,0.4523748,0.0,0.0,,dio_text_zle8sl,True,False,False,False,False,False,False,False
dio_0ngs,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_eah94g,True,False,False,False,False,False,False,False
dio_0ni1,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_2oai6s,True,False,False,False,False,False,False,False
dio_0nki,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_evmppm,True,False,False,False,False,False,False,False
dio_0nmw,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_ffdehu,True,False,False,False,False,False,False,False
dio_0nvd,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_14s534r,True,False,False,False,False,False,False,False
dio_0ocp,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_70nogv,True,False,False,False,False,False,False,False
dio_0omt,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1vexhry,True,False,False,False,False,False,False,False
dio_0q3d,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_14s534r,True,False,False,False,False,False,False,False
dio_0q3v,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_ai8gb2,True,False,False,False,False,False,False,False
dio_0qcz,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_99l0qa,True,False,False,False,False,False,False,False
dio_0qfc,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1hks45g,True,False,False,False,False,False,False,False
dio_0qjm,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.3903996,0.3903996,0.0,0.0,,dio_text_pt4dv2,True,False,False,False,False,False,False,False
dio_0qs0,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1pavj1d,True,False,False,False,False,False,False,False
dio_0r29,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_jm8fgj,True,False,False,False,False,False,False,False
dio_0r61,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_z8pku7,True,False,False,False,False,False,False,False
dio_0r8l,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_17qoq7i,True,False,False,False,False,False,False,False
dio_0r90,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1lm80e3,True,False,False,False,False,False,False,False
dio_0rt8,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1nmrnm3,True,False,False,False,False,False,False,False
dio_0scd,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_5arhqy,True,False,False,False,False,False,False,False
dio_0sou,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1vp1m0p,True,False,False,False,False,False,False,False
dio_0t61,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1647wc3,True,False,False,False,False,False,False,False
dio_0t8k,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.386772667,0.386772667,0.0,0.0,,dio_text_sg6q7d,True,False,False,False,False,False,False,False
dio_0trg,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_6k6c6z,True,False,False,False,False,False,False,False
dio_0u61,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1vexhry,True,False,False,False,False,False,False,False
dio_0udt,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_vxp6vf,True,False,False,False,False,False,False,False
dio_0ux0,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_d2v1az,True,False,False,False,False,False,False,False
dio_0vn1,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_3059lf,True,False,False,False,False,False,False,False
dio_0w4x,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_lal9fp,True,False,False,False,False,False,False,False
dio_0w8h,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_en9me1,True,False,False,False,False,False,False,False
dio_0wxw,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_leu0c4,True,False,False,False,False,False,False,False
dio_0x5c,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_qjpx6w,True,False,False,False,False,False,False,False
dio_0x9y,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_45obdq,True,False,False,False,False,False,False,False
dio_0xyz,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1yedtou,True,False,False,False,False,False,False,False
dio_0yco,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1d1o3b5,True,False,False,False,False,False,False,False
dio_0yk9,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_173f2bc,True,False,False,False,False,False,False,False
dio_0zkk,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1s5on98,True,False,False,False,False,False,False,False
dio_0zl6,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1t9p084,True,False,False,False,False,False,False,False
dio_0zmy,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_173f2bc,True,False,False,False,False,False,False,False
dio_0zoq,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_9hvxwi,True,False,False,False,False,False,False,False
dio_0zq7,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,carried_raw_space,{},"{""carried_raw_space"": 1}",0.0,0.386205867,0.386205867,0.0,0.0,,dio_text_1qox452,True,False,False,False,False,False,False,False
dio_101r,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_x76vbm,True,False,False,False,False,False,False,False
dio_106t,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_w35b1r,True,False,False,False,False,False,False,False
dio_10gp,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_45obdq,True,False,False,False,False,False,False,False
dio_10q6,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_x3ovwl,True,False,False,False,False,False,False,False
dio_10qz,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,carried_raw_space,{},"{""carried_raw_space"": 1}",0.0,0.3768678,0.3768678,0.0,0.0,,dio_text_1j0fpv7,True,False,False,False,False,False,False,False
dio_10ra,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_x3om4k,True,False,False,False,False,False,False,False
dio_10xx,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_fu3xh4,True,False,False,False,False,False,False,False
dio_114i,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,carried_raw_space,{},"{""carried_raw_space"": 1}",0.0,0.3768678,0.3768678,0.0,0.0,,dio_text_1j0fpv7,True,False,False,False,False,False,False,False
dio_11e2,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_ah2iyo,True,False,False,False,False,False,False,False
dio_11ex,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1wi2d33,True,False,False,False,False,False,False,False
dio_11nj,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_9xhgea,True,False,False,False,False,False,False,False
dio_1204,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1c41pys,True,False,False,False,False,False,False,False
dio_1287,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_18u8mhe,True,False,False,False,False,False,False,False
dio_12sg,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_14s534r,True,False,False,False,False,False,False,False
dio_12x0,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1s5on98,True,False,False,False,False,False,False,False
dio_12xx,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1aduozz,True,False,False,False,False,False,False,False
dio_13a8,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1xz3llh,True,False,False,False,False,False,False,False
dio_13v0,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1vexhry,True,False,False,False,False,False,False,False
dio_14ai,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_n3hrzy,True,False,False,False,False,False,False,False
dio_14ud,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1pg5688,True,False,False,False,False,False,False,False
dio_14zz,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_xi6rvn,True,False,False,False,False,False,False,False
dio_151h,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_5sj1ac,True,False,False,False,False,False,False,False
dio_155e,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_5sj1ac,True,False,False,False,False,False,False,False
dio_155k,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1d1o3b5,True,False,False,False,False,False,False,False
dio_1575,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_17j0edx,True,False,False,False,False,False,False,False
dio_159y,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_xi6rvn,True,False,False,False,False,False,False,False
dio_15e5,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_14qp6fj,True,False,False,False,False,False,False,False
dio_15hw,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_naa0jj,True,False,False,False,False,False,False,False
dio_15rg,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1l266bb,True,False,False,False,False,False,False,False
dio_15u1,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_xi6rvn,True,False,False,False,False,False,False,False
dio_1635,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1e74g2f,True,False,False,False,False,False,False,False
dio_1640,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_xi6rvn,True,False,False,False,False,False,False,False
dio_1667,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_at6uo0,True,False,False,False,False,False,False,False
dio_169q,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1rcyf2x,True,False,False,False,False,False,False,False
dio_16hf,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1sjsyjh,True,False,False,False,False,False,False,False
dio_16kq,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1rcyf2x,True,False,False,False,False,False,False,False
dio_16l1,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1yedtou,True,False,False,False,False,False,False,False
dio_16rf,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1sit0c7,True,False,False,False,False,False,False,False
dio_16y1,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_cm994l,True,False,False,False,False,False,False,False
dio_171c,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_znsxlr,True,False,False,False,False,False,False,False
dio_175v,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_y8mydf,True,False,False,False,False,False,False,False
dio_17jb,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_ugc85o,True,False,False,False,False,False,False,False
dio_17x0,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1dwwyww,True,False,False,False,False,False,False,False
dio_17xf,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.391925333,0.391925333,0.0,0.0,,dio_text_1mvaeuf,True,False,False,False,False,False,False,False
dio_184u,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_4d13oy,True,False,False,False,False,False,False,False
dio_19p7,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1hks45g,True,False,False,False,False,False,False,False
dio_19v2,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_wes6zu,True,False,False,False,False,False,False,False
dio_19x7,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1hks45g,True,False,False,False,False,False,False,False
dio_1a18,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_45obdq,True,False,False,False,False,False,False,False
dio_1abl,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_11v2o2k,True,False,False,False,False,False,False,False
dio_1aqj,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_yxz3ep,True,False,False,False,False,False,False,False
dio_1are,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_viwvx3,True,False,False,False,False,False,False,False
dio_1b5c,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1xgywsf,True,False,False,False,False,False,False,False
dio_1bi7,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.4592858,0.4592858,0.0,0.0,,dio_text_19a4wib,True,False,False,False,False,False,False,False
dio_1c4a,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_19g4nvn,True,False,False,False,False,False,False,False
dio_1cdk,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1l266bb,True,False,False,False,False,False,False,False
dio_1chc,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_13i6h0l,True,False,False,False,False,False,False,False
dio_1cln,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1s7rwl9,True,False,False,False,False,False,False,False
dio_1cmt,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1c3ihf1,True,False,False,False,False,False,False,False
dio_1dkd,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1s7rwl9,True,False,False,False,False,False,False,False
dio_1dl4,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1nmrnm3,True,False,False,False,False,False,False,False
