stage_index,stage_label,family,visible,attached_base_families,coupled_degree,island_count,vector_drift_from_previous_visible,episode_count,dominant_neuro_tone,dominant_temporal_state,passive_only,controlled_dataset_scope,long_run_claim,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
2,N,dio_0qcz,True,-,0,1,0.002849737,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0qcz,True,-,0,1,0.000985483,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0qfc,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0qfc,True,-,0,1,0.003805634,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0qfc,True,-,0,1,0.003765758,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0qfc,True,-,0,1,0.003316369,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0qjm,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0qjm,True,-,0,1,0.000391805,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0qjm,True,-,0,1,0.001919223,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0qjm,True,-,0,1,0.000771707,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0r4h,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0r4h,True,-,0,1,0.0,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0r4h,True,-,0,1,0.001900609,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0r4h,True,-,0,1,0.002250208,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0r61,True,-,0,1,0.0,10,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0r61,True,-,0,1,0.000672229,10,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0r61,True,-,0,1,0.000390996,10,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0r61,True,-,0,1,0.05158457,10,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0r8l,True,-,0,1,0.0,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0r8l,True,-,0,1,0.00057532,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0r8l,True,-,0,1,0.000205055,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0r8l,True,-,0,1,0.000802471,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0r90,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0r90,True,-,0,1,0.003967279,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0r90,True,-,0,1,0.003786057,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0r90,True,-,0,1,0.001984446,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0reg,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0reg,True,-,0,1,0.003292451,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0reg,True,-,0,1,0.010396841,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0reg,True,-,0,1,0.002250207,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0rt8,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0rt8,True,-,0,1,0.009450477,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0rt8,True,-,0,1,0.001384045,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0rt8,True,-,0,1,0.000908693,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0rwa,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0rwa,True,-,0,1,0.001342728,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0rwa,True,-,0,1,0.002019455,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0rwa,True,-,0,1,0.003978406,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0rzb,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0rzb,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0rzb,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0rzb,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0sdt,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0sdt,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0sdt,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0sdt,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0t27,True,-,0,1,0.0,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0t27,True,-,0,1,0.000880051,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0t27,True,-,0,1,0.00060851,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0t27,True,-,0,1,0.001934935,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0t61,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0t61,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0t61,True,-,0,1,0.000605703,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0t61,True,-,0,1,0.000605493,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0t8k,True,-,0,1,0.0,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0t8k,True,-,0,1,0.001974517,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0t8k,True,-,0,1,0.002878391,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0t8k,True,-,0,1,0.000317285,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0tjw,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0tjw,True,-,0,1,0.010638948,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0tjw,True,-,0,1,0.000423615,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0tjw,True,-,0,1,0.001057015,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0u61,True,-,0,1,0.0,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0u61,True,-,0,1,0.000262831,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0u61,True,-,0,1,0.000260796,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0u61,True,-,0,1,0.000663095,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0udt,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0udt,True,-,0,1,0.000162284,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0udt,True,-,0,1,0.003354775,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0udt,True,-,0,1,0.002816645,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0ug5,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0ug5,True,-,0,1,0.002704769,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0ug5,True,-,0,1,0.00144189,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0ug5,True,-,0,1,0.013504443,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0uiz,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0uiz,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0uiz,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0uiz,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0v30,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0v30,True,-,0,1,0.001177828,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0v30,True,-,0,1,0.000516604,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0v30,True,-,0,1,0.002490632,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0v3a,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0v3a,True,-,0,1,0.004994386,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0v3a,True,-,0,1,0.000605254,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0v3a,True,-,0,1,0.000687606,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0vla,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0vla,True,-,0,1,0.005118795,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0vla,True,-,0,1,2.43e-07,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0vla,True,-,0,1,0.000346356,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0vyh,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0vyh,True,-,0,1,0.0,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0vyh,True,-,0,1,0.002577026,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0vyh,True,-,0,1,0.000180449,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0w16,True,-,0,1,0.0,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0w16,True,-,0,1,0.001428302,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0w16,True,-,0,1,0.00064643,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0w16,True,-,0,1,0.000140638,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0w4x,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0w4x,True,-,0,1,0.004275896,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0w4x,True,-,0,1,0.00376111,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0w4x,True,-,0,1,8.5128e-05,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0w8h,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0w8h,True,-,0,1,0.003790034,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0w8h,True,-,0,1,0.001804959,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0w8h,True,-,0,1,0.0007074,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0wlc,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0wlc,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0wlc,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0wlc,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0wxw,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0wxw,True,-,0,1,0.001446624,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0wxw,True,-,0,1,0.004515026,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0wxw,True,-,0,1,0.004587301,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0x9y,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0x9y,True,-,0,1,0.001130408,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0x9y,True,-,0,1,0.000382205,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0x9y,True,-,0,1,0.001038269,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0xdp,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0xdp,True,-,0,1,0.000525395,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0xdp,True,-,0,1,0.000297364,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0xdp,True,-,0,1,0.000591557,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0xt9,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0xt9,True,-,0,1,0.001373629,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0xt9,True,-,0,1,0.008088633,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0xt9,True,-,0,1,0.000254292,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0xyz,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0xyz,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0xyz,True,-,0,1,0.000256902,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0xyz,True,-,0,1,0.001834862,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0y5i,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
